cc_num,amt,zip,lat,long,city_pop,unix_time,merch_lat,merch_long
2242542703101233,18.23,40077,38.4921,-85.4524,564,1365430799,39.012596,-85.168003
30044330818990,36.32,33967,26.4722,-81.8122,224256,1366556824,26.314632,-82.441445
3521815216091574,66.35,80436,39.7532,-105.6356,565,1366629765,40.441683000000005,-104.86221100000002
2285066385084291,141.97,39439,31.882,-88.9981,4573,1328819462,32.325158,-89.837248
3560336828629935,4.59,52217,42.0789,-92.3763,590,1350455108,41.348853000000005,-93.025297
4783226709001,26.11,67556,38.5957,-99.554,320,1368342647,39.177145,-98.999577
676234256292,289.8,92267,34.298,-114.156,126,1327705904,34.11963,-114.068992
180094419304907,30.98,92585,33.7467,-117.1721,54287,1370636960,34.137259,-116.846968
4783226709001,4.83,67556,38.5957,-99.554,320,1335460604,39.042923,-98.842497
4538566639857,82.26,7022,40.817,-74.0,13835,1362113414,41.149001,-73.635083
675909898057,290.46,10504,41.136,-73.7009,7987,1350527442,40.991506,-72.922651
372246459334925,51.42,57732,44.3566,-103.6999,1979,1338413257,45.148287,-102.902392
30270432095985,3.2,61454,40.6761,-91.0391,725,1337984042,41.559285,-91.599959
4986925034905735,88.36,40336,37.6858,-83.9862,13061,1347873898,38.372098,-83.494412
4502539526809429801,122.52,72513,36.2201,-91.6421,2856,1330788923,35.414953000000004,-91.1666
6011348830550197,17.88,35229,33.4629,-86.7904,493806,1332546401,32.877207,-86.49803299999999
4810839835482794272,132.03,64874,36.7651,-94.0492,760,1359390972,36.523438,-93.065055
4917226033950,932.2,36775,32.2844,-86.992,800,1334356509,31.371785,-86.469725
2222001896600109,20.51,62067,38.9318,-89.9618,2401,1371512919,39.415541,-89.791014
4158945090781624,966.27,15217,40.4308,-79.9205,687276,1363817736,41.421188,-79.79478399999999
3533800906065217,874.45,68932,40.2967,-98.737,493,1337205803,40.535701,-98.963429
5289285402893489,218.81,97107,45.5197,-123.8761,1530,1363561336,46.316726,-123.874226
4092452671396169678,7.34,28423,34.3091,-78.3372,2290,1360877675,34.667739000000005,-78.33239
38797410705641,62.22,12460,42.4069,-74.1528,277,1369348318,41.62851,-73.67644200000001
639095706599,318.74,50527,42.9633,-94.7975,223,1367200205,43.505949,-93.801043
377834944388609,2.45,72751,36.4539,-94.118,6434,1371777828,36.258254,-93.440337
3576021480694169,919.36,66618,39.1329,-95.7023,163415,1363735083,38.854547,-96.453802
3593118134380341,49.33,4680,44.4971,-67.9503,1131,1339756102,43.802219,-68.023961
4342532437704183,71.43,13811,42.2281,-76.1625,4354,1353840895,42.521269,-77.017618
4010002218955876,10.9,77026,29.7972,-95.3288,2906700,1360335796,30.544318,-95.452408
4170689372027579,67.97,73034,35.6665,-97.4798,116001,1369396251,35.9856,-97.077506
4681601008538160,158.09,26041,39.9148,-80.73100000000001,16183,1335730126,39.196338,-80.223361
675990301623,52.84,7439,41.0767,-74.5982,2456,1361207877,41.751048,-74.68945699999999
4509922033272157,38.47,57036,43.2893,-97.1904,811,1362170135,44.107339,-97.512365
676195318214,4.32,77412,29.6047,-96.5249,106,1358715359,28.692908000000003,-96.705167
180014262259255,92.79,36009,31.571,-86.2743,2566,1344099285,31.063808,-86.853769
571365235126,5.07,49628,44.5995,-86.2141,372,1369172912,44.455981,-86.09084200000001
4610064888664703,54.96,13469,43.2229,-75.2899,847,1349411770,43.129837,-75.4821
676327197445,995.57,10533,41.0381,-73.8597,7322,1350685578,41.189389,-73.105949
6011438889172900,1025.83,72042,34.2853,-91.3336,5161,1337485743,33.797864000000004,-92.228039
2512312531485080,1054.14,48088,42.5164,-82.9832,134056,1357324136,42.67927,-83.222157
4158945090781624,54.85,15217,40.4308,-79.9205,687276,1364638091,39.677986,-80.898326
3596217206093829,25.48,52535,40.8626,-91.9534,888,1328470355,40.459155,-91.30025
4364010865167176,319.09,89512,39.5483,-119.7957,276896,1353809705,40.419671,-119.471621
6011366578560244,17.68,17051,40.5046,-77.7186,4653,1366992625,39.561027,-78.632509
6538891242532018,79.0,72476,36.0244,-90.9288,7155,1331907654,36.170421000000005,-90.091075
2264937662466770,33.17,78214,29.3641,-98.4924,1595797,1361323867,29.699693,-97.709903
371226440126102,9.05,62262,38.9311,-89.2463,1810,1337991844,38.571334,-89.947163
3562679455732797,2.85,21658,39.0026,-76.1424,3862,1344162591,39.607983,-76.636581
4225990116481262579,6.06,96727,20.0827,-155.488,4878,1361099332,19.813943,-154.79476
4169759661243568,1.78,17041,40.2236,-76.538,213,1355425156,39.419673,-77.306889
567868110212,56.73,77007,29.7736,-95.4034,2906700,1350702655,30.698448,-95.665323
3558881852140592,304.2,86018,35.2563,-111.95,759,1353983255,34.475389,-112.902846
4099707841315751,51.66,22968,38.2586,-78.4074,9815,1371020637,38.396489,-77.830826
4040099974063068803,43.71,58769,48.3396,-102.24,229,1325700600,48.44919,-101.649877
3519232971341141,64.04,43903,40.4731,-80.9596,2208,1357371234,40.319741,-80.864953
3526826139003047,323.61,49632,44.2529,-85.01700000000001,1126,1346210547,45.238979,-85.765367
3537797820923602,111.49,98836,47.4852,-120.4158,584,1363755838,47.385896,-120.597862
30230540139182,107.35,17850,40.9661,-76.8575,645,1339467144,41.457871,-76.425094
30131826429364,921.68,37932,35.9335,-84.1481,391389,1332213159,35.684175,-84.621948
4457136361520330110,1084.6,93427,34.6209,-120.1922,5505,1365377442,34.069104,-119.606973
3573030041201292,20.42,84002,40.3207,-110.436,302,1337003460,40.272457,-110.315332
4874006077381178,1075.51,52760,41.5646,-91.0859,533,1362052017,42.169803,-90.42373
377026671291680,15.29,63665,37.3272,-91.0243,241,1365854991,37.016274,-91.824761
3598895972308782,20.53,44857,41.2403,-82.6078,23805,1338899995,40.623346000000005,-82.61629
573860193545,79.59,60091,42.0765,-87.7246,27020,1341555548,41.854558,-87.827494
6534628260579800,7.5,5461,44.3346,-73.098,4542,1336675310,44.990837,-72.395474
4469777115158234880,34.66,1844,42.728,-71.181,47249,1352064368,43.331233000000005,-70.445224
4586260469584,7.69,64470,40.1362,-95.2138,1631,1330697627,40.107243,-94.542481
180031190491743,377.28,36617,30.7145,-88.0918,270712,1326509030,30.707366,-88.776325
4809701904914,198.68,36869,32.4204,-85.0796,59744,1333095921,31.837356,-84.944711
6011999606625827,15.83,7640,40.9918,-73.98,4664,1354496973,41.087134000000006,-74.160454
4155021259183870,74.96,73559,34.7032,-98.9591,540,1366081118,35.185415,-99.163354
5410056176712193,6.03,54229,44.5592,-87.8235,4306,1368708253,45.519325,-87.08126
3540210836308425,283.61,79085,34.7437,-102.5064,53,1329524321,33.747366,-101.864511
3589255887819806,41.16,21750,39.6991,-78.1762,3766,1347597222,38.795765,-78.247173
4926376199189801,7.81,72529,36.3011,-91.5281,4726,1340641330,35.830136,-90.694623
3572976568630035,8.17,68626,41.1832,-96.9882,614,1333266430,41.850074,-97.396705
4279161831637,757.26,15486,40.0246,-79.6955,2303,1356141773,39.660408,-80.36524399999999
346273234529002,1.19,24970,37.7418,-80.4626,4575,1358537900,36.750112,-80.898328
4610050989831291,88.54,16362,41.4798,-79.9403,1102,1364073250,42.238302,-80.349645
180042946491150,347.31,33710,27.7898,-82.7243,341043,1337827669,27.431643,-82.386545
4736845434667908128,588.24,12910,44.8816,-73.6408,2148,1354226899,45.281001,-73.379838
374238209524200,321.76,97033,45.0838,-120.6649,60,1347494983,45.748081,-119.749367
3565423334076143,32.31,47838,38.9763,-87.3667,4081,1366981952,39.609969,-86.75065500000001
3548710338694745,11.28,76048,32.425,-97.7742,47119,1334457602,32.893548,-97.804902
30235438713303,47.58,25213,38.5072,-81.89,5512,1351313759,38.150177,-81.30564
3521417320836166,21.75,46254,39.849,-86.272,910148,1343833166,40.693955,-86.391163
2288813824604479,37.9,10039,40.8265,-73.9383,1577385,1349977453,41.317259,-73.705378
36722699017270,79.52,85173,33.2887,-111.0985,2872,1356822697,33.019816,-110.625644
5456776410929288,3.96,16048,41.0472,-79.8089,139,1343463008,40.333568,-80.19574300000001
30408301059761,37.27,29436,33.3364,-80.1859,4471,1364073796,34.16395,-79.349576
4683638447911,96.73,70531,30.251,-92.5002,1261,1332995432,31.006495,-92.05107
30428204673351,27.8,17088,40.3087,-76.2963,823,1350092757,41.138771000000006,-75.655254
4839615922685395,1089.38,47434,39.013000000000005,-86.5457,76,1348699823,39.904562,-86.146953
3565943051129759,10.59,50595,42.4657,-93.8262,9165,1348281814,43.019431,-93.224804
5540636818935089,1.25,1843,42.6911,-71.1605,76383,1355678412,42.382032,-72.050128
3556613125071656,6.96,77566,29.0393,-95.4401,28739,1353186389,28.756213,-96.372504
3585740823295298,78.24,79252,34.2956,-99.7494,3202,1369589639,33.976890999999995,-99.808379
675945690716,50.42,15010,40.7687,-80.3592,28425,1344660966,41.513157,-80.915972
6506116513503136,181.26,75703,32.2768,-95.3031,144160,1330157920,32.347165000000004,-95.76205
5501083170975659,42.22,44223,41.1464,-81.5107,47772,1328369492,41.927197,-81.354249
4613314721966,46.24,28611,35.9946,-81.7266,885,1334095043,35.425929,-81.021191
4613314721966,30.89,28611,35.9946,-81.7266,885,1354925201,35.859365999999994,-81.687578
6011724471098086,90.8,99323,46.1966,-118.9017,3684,1336666316,46.91735,-117.977112
4961003488432306,56.5,17929,40.6284,-76.195,1606,1348476124,39.641214,-76.391215
630423337322,22.68,99160,48.8878,-118.2105,149,1355584769,49.795562,-118.292998
30131826429364,20.96,37932,35.9335,-84.1481,391389,1332285269,36.461043,-84.263364
4587577161160601,20.58,4555,44.0943,-69.4828,1643,1326407841,44.513965,-69.755144
4311368326621416041,443.7,80736,40.7692,-103.0968,648,1331264522,40.161466,-102.111342
630425673344,46.61,24927,38.388000000000005,-79.9906,365,1355243211,38.417315,-79.219375
2713913904780408,2.15,71232,32.3929,-91.4714,6581,1343978316,32.019959,-92.393652
3598215285024754,19.18,11710,40.6729,-73.5365,34496,1343595486,40.977256,-73.04176
30427035050508,277.69,48202,42.377,-83.0796,673342,1347242131,41.570069,-83.386246
3558881852140592,966.33,86018,35.2563,-111.95,759,1353973006,35.970915000000005,-112.022555
30143713661454,72.89,56729,48.6669,-96.5969,140,1342863593,48.772333,-96.887796
30290551782700,8.49,42211,36.802,-87.8286,13422,1334283988,37.287132,-88.195429
4464457352619,352.73,32323,29.8826,-84.5964,217,1339404203,29.586102,-85.294001
4642894980163,779.79,51632,40.7491,-95.038,7297,1330393370,40.177856,-94.103864
30030380240193,1047.73,78631,30.2816,-99.241,2395,1353451359,30.001192,-100.206732
3501509250702469,48.63,34112,26.1184,-81.7361,276002,1339430029,25.333072,-82.49568599999999
180036456789979,82.97,53801,42.9207,-91.0685,878,1329008805,42.847889,-91.890782
6597888193422452,13.33,76366,33.6751,-98.6576,2317,1350149278,32.808607,-99.308027
3560725013359375,9.17,79759,31.8599,-102.7413,23,1349976660,31.077061,-101.972367
4189814094741,291.59,35131,33.7367,-86.1619,4159,1344558132,33.749339,-86.564105
4900628639996,320.52,90650,33.9056,-118.0818,105549,1365906431,34.84076,-117.832896
30428204673351,98.62,17088,40.3087,-76.2963,823,1352161721,40.887857,-75.315926
3544606805704278,50.12,62266,38.4857,-89.6816,254,1328654435,38.173432,-90.656565
345933964507467,25.02,21872,38.4121,-75.2811,718,1358121504,37.745938,-74.400811
371034293500716,985.21,96135,40.0235,-120.7986,128,1359586652,39.94772,-120.366537
6528911529051375,54.56,54896,45.8327,-91.0144,1478,1350226919,46.549755,-91.381611
584673555952,4.92,58531,47.5196,-101.2332,307,1339144206,47.290568,-101.447888
4642894980163,101.23,51632,40.7491,-95.038,7297,1351301423,40.616952000000005,-94.82154
371284100299909,325.86,79237,34.8698,-100.6806,513,1331349404,35.219408,-101.545312
346273234529002,22.17,24970,37.7418,-80.4626,4575,1345404576,37.605959000000006,-79.7855
4981132848794,6.17,43985,40.0113,-80.9701,128,1327352931,40.722055,-81.124895
2269768987945882,3.08,14510,42.6835,-77.8664,4895,1358304913,42.954638,-77.12559399999999
342035762534413,15.82,23106,37.7184,-77.186,976,1325985799,38.032519,-77.88831
4181833256558613886,40.65,87558,36.6659,-105.4694,606,1344748286,37.207293,-105.949726
346208242862904,1036.09,10280,40.7105,-74.0163,1577385,1349116451,41.048576,-73.206924
4661996144291811856,199.48,16034,40.8555,-79.7372,2054,1339230990,40.2352,-79.50289599999999
5540636818935089,52.64,1843,42.6911,-71.1605,76383,1332220935,42.889569,-71.139439
4294930380592,18.02,24070,37.3696,-80.1284,1363,1347538121,38.345132,-80.954066
503848303379,86.22,33956,26.529,-82.0916,3776,1368754376,26.873943,-82.718734
4586810168620942,104.82,29438,32.5486,-80.307,2408,1361556621,32.01426,-79.811312
675945690716,9.21,15010,40.7687,-80.3592,28425,1342269603,41.497996,-80.84464
3576431665303017,92.63,85020,33.5623,-112.0559,1312922,1356236721,34.032555,-111.862798
30153452207526,832.03,76834,31.8287,-99.427,5908,1368738731,31.435958000000003,-99.502366
342319985983023,419.22,12455,42.1852,-74.6178,1988,1352408020,41.286156,-73.917254
30197398657930,302.1,27522,36.1124,-78.6476,12335,1345833959,36.296155,-78.236073
571465035400,128.24,82514,43.0048,-108.8964,1645,1339495007,43.500082,-109.001945
6011934240159560,74.68,4616,44.2541,-68.5565,824,1338559607,44.787431,-68.183233
213186334552049,131.14,16329,41.8117,-79.2643,528,1369522271,41.893196,-79.955297
4173950183554608,57.36,7750,40.333,-73.9809,3279,1356712100,40.933794,-74.684742
5154903938030655,210.06,24986,37.7827,-80.3129,5216,1336148051,38.588645,-80.64905
4922710831011201,898.81,15665,40.3359,-79.6607,1472,1325715247,41.126312,-80.513488
4996263498048679,1048.41,95567,41.9404,-124.1587,1930,1337652115,42.06479,-124.229036
180084695172649,92.5,62075,39.3036,-89.2853,3458,1332771928,39.474151,-88.511422
2706977570537524,9.34,45698,39.283,-82.3977,341,1369444070,38.893449,-82.262388
4244953610136705533,31.27,8350,39.485,-74.8776,825,1341213070,39.840891,-75.644874
30270432095985,36.24,61454,40.6761,-91.0391,725,1361543544,40.03874,-91.729764
3511378610369890,7.63,35811,34.7789,-86.5438,190178,1346342085,34.200428,-85.601434
3543591270174051,3.34,15920,40.4603,-79.0097,922,1356614623,39.904065,-78.949912
3533800906065217,63.1,68932,40.2967,-98.737,493,1338256817,41.053422,-97.978186
6538891242532018,19.08,72476,36.0244,-90.9288,7155,1369853145,35.958611,-91.075687
213174467670432,77.84,21913,39.4015,-75.8654,663,1361006541,39.624035,-75.85298900000001
373905417449658,132.01,76665,31.929,-97.6443,2526,1351820030,32.061705,-98.047707
6011652924285713,147.94,65072,38.2911,-92.7059,1847,1359600566,38.251555,-93.52298
4810789809665942990,56.63,45307,39.5756,-83.7153,338,1327874393,39.155935,-84.452258
6547670341037171,1055.09,19017,39.8839,-75.4669,348,1350169881,40.406667,-75.92116800000001
6011552879910390,39.64,82936,41.0552,-110.1603,49,1344394265,40.605633000000005,-110.260907
213198837352314,968.9,67529,38.0649,-99.2374,365,1368401520,37.301422,-98.46457
4683520018489354,931.13,90250,33.9143,-118.3493,93193,1346795463,34.844533,-118.528868
213114122496591,2.22,56068,43.8295,-93.8282,1087,1358547036,43.046728,-93.037451
3548710338694745,1160.47,76048,32.425,-97.7742,47119,1334431384,32.294676,-97.868968
6511349151405438,77.51,89319,39.3426,-114.8859,450,1344283240,38.579601,-114.436884
676248282243,71.91,33909,26.6939,-81.9452,156391,1358835471,26.382876,-81.870834
371226440126102,7.85,62262,38.9311,-89.2463,1810,1336752195,38.199852,-89.815349
502038091380,39.68,65680,36.6704,-93.0377,1201,1355564935,36.55922,-93.847226
30118423745458,23.67,7747,40.4109,-74.238,30770,1341604187,41.060247,-74.51116999999999
4980323467523543940,690.55,3774,44.0978,-72.0191,1966,1366150106,44.432326,-72.748026
213195754007681,7.95,52576,41.2001,-92.1354,568,1355819859,41.250895,-92.748259
4810789809665942990,258.64,45307,39.5756,-83.7153,338,1366155977,39.565375,-82.77982
3506592072985012,5.9,63021,38.577,-90.5255,92608,1335633351,37.987545,-90.266875
374930071163758,44.45,48174,42.2203,-83.3583,31515,1351454979,41.761274,-83.987993
3589289942931264,35.32,57374,43.7557,-97.5936,343,1357654112,44.71999,-97.757658
2252055259910912,7.2,54441,44.6437,-90.1031,828,1352083902,43.878677,-89.23054599999999
4149238353975790,50.29,15324,40.1008,-80.0652,632,1350056396,40.827673,-79.55503399999999
372509258176510,178.09,48438,42.9147,-83.4845,6951,1367575171,43.399464,-82.849933
502038091380,147.36,65680,36.6704,-93.0377,1201,1353898717,36.483098,-92.358188
4048508450704760,6.65,68638,41.36600000000001,-98.0054,1749,1354538593,42.210273,-97.046642
30501624614310,21.01,29939,32.6786,-81.2455,302,1331246601,32.499971,-81.925077
377654590313960,7.84,37849,36.0435,-84.04,25459,1343994653,36.080284000000006,-84.531937
2248348993063230,9.24,44265,41.0109,-81.2977,51,1330576338,40.244317,-80.430149
4312133045694601139,82.33,21208,39.3764,-76.729,33917,1342981593,38.997304,-76.63167
4836998673805450,23.1,49854,46.0062,-86.2555,6469,1335647918,46.618125,-87.144745
4873783502705038,5.04,98233,48.4786,-122.3345,14871,1339679849,49.065237,-121.591687
345933964507467,44.12,21872,38.4121,-75.2811,718,1349983159,37.60081,-74.41506600000001
4809701904914,20.28,36869,32.4204,-85.0796,59744,1336314836,32.100507,-84.633487
4755696071492,7.9,75048,32.9643,-96.6012,20328,1363179227,32.929252000000005,-96.030366
60416207185,70.14,82514,43.0048,-108.8964,1645,1338549382,42.482332,-108.649056
373905417449658,18.03,76665,31.929,-97.6443,2526,1351900610,31.206290000000003,-97.869769
30235438713303,45.69,25213,38.5072,-81.89,5512,1355403284,38.311004,-82.300618
4789911625179723,20.09,11955,40.8095,-72.8229,3285,1326669563,41.484523,-73.025995
36360452125889,926.32,12992,44.797,-73.5112,4778,1332284272,43.860314,-73.224118
30446018552504,36.07,74720,33.8396,-96.3648,608,1359245713,33.42268,-95.962318
502049568400,788.87,6444,41.7918,-72.7188,370,1350511608,42.65275,-72.680984
30234966027947,974.78,53061,43.9446,-88.0911,5196,1334705663,43.620802000000005,-89.062496
4956828990005111019,806.93,7208,40.6747,-74.2239,124967,1351043612,40.742035,-74.244291
6011893664860915,69.93,80120,39.5994,-105.0044,320420,1356713051,38.804843,-105.565276
4308156300921054,10.06,56321,45.5783,-94.4199,1536,1340933546,46.394314,-95.353933
3575789281659026,469.32,64019,38.7897,-93.8702,2368,1362941200,38.472003,-94.364644
3598304579370089,22.0,67232,37.6395,-97.1714,409656,1332943877,36.661763,-96.416372
3565996340207976,6.68,79906,31.8092,-106.4247,749635,1341790722,31.01502,-106.339616
3566875419572867,1006.81,5486,44.64,-73.3113,1654,1370282799,44.179262,-73.597285
3597926034019603,6.97,38060,35.2229,-89.5518,9496,1370741065,34.354617,-89.718296
2576709887791552,24.09,92128,33.0067,-117.069,1241364,1331332148,32.266608000000005,-117.000829
